ID	Accession	Assay Type	Assay Nickname	Target label	Target gene	Biosample summary	Biosample	Description	Lab	Project	Status	Biological replicate	Technical replicate	Linked Antibody	Species	Life stage	Age	Age Units	Treatment	Term ID	Concentration	Concentration units	Duration	Duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR064GBK/	ENCSR064GBK	DNase-seq	DNase-seq			heart female fetal (91 day)	heart		John Stamatoyannopoulos, UW	Roadmap	released	1	5		Homo sapiens	fetal	91	day										/replicates/0287510d-15fd-4eb0-b9d6-2fa38ffabec0/
/experiments/ENCSR047FNH/	ENCSR047FNH	DNase-seq	DNase-seq			large intestine male fetal (113 days)	large intestine		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	113	day										/replicates/eb1cf0a2-bea4-4475-b709-706d8cf5d818/
/experiments/ENCSR488PHT/	ENCSR488PHT	DNase-seq	DNase-seq			left lung male fetal (113 days)	left lung		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	113	day										/replicates/7a753c17-c3c7-454e-802b-e629bd447b40/
/experiments/ENCSR320PGJ/	ENCSR320PGJ	DNase-seq	DNase-seq			heart male fetal (105 days)	heart		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/70194522-657d-41c6-891c-63985360bb4c/
/experiments/ENCSR956ZHU/	ENCSR956ZHU	DNase-seq	DNase-seq			renal pelvis male fetal (113 days)	renal pelvis		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	113	day										/replicates/39cf293a-fab9-4ec4-a7ad-9a803aeca822/
/experiments/ENCSR915BSC/	ENCSR915BSC	DNase-seq	DNase-seq			H9	H9		John Stamatoyannopoulos, UW	Roadmap	released	1	1,2		Homo sapiens	embryonic	5	day										/replicates/a9acb207-ba89-4ecf-b36c-6dae319feab1/,/replicates/d26e172c-e6a0-4564-a367-5eed9a914df6/
/experiments/ENCSR468OVW/	ENCSR468OVW	DNase-seq	DNase-seq			left lung female fetal (105 days)	left lung		John Stamatoyannopoulos, UW	Roadmap	released	1	9		Homo sapiens	fetal	105	day										/replicates/b45033cf-6f72-4ac2-a340-1bf3cd937d5f/
/experiments/ENCSR672DWH/	ENCSR672DWH	DNase-seq	DNase-seq			small intestine male fetal (115 days)	small intestine		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	115	day										/replicates/a56685e9-c2fa-4137-ba9d-69b5dac0edd0/
/experiments/ENCSR246PXX/	ENCSR246PXX	DNase-seq	DNase-seq			stomach male child (3 years)	stomach		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	child	3	year										/replicates/a8607e30-6f6c-4a7f-a7a9-91ec23c66638/
/experiments/ENCSR543YPH/	ENCSR543YPH	DNase-seq	DNase-seq			left kidney male fetal (115 days)	left kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	115	day										/replicates/209b9d99-f585-4013-9eaa-77c4f2a452ee/
/experiments/ENCSR153LHP/	ENCSR153LHP	DNase-seq	DNase-seq			foreskin fibroblast male newborn	foreskin fibroblast		John Stamatoyannopoulos, UW	Roadmap	released	1	2,1		Homo sapiens	newborn	unknown											/replicates/fff5d1f2-69b5-4094-905c-966b105e770f/,/replicates/5d21503d-5b7a-4520-80a6-5db74d330e61/
/experiments/ENCSR840TVG/	ENCSR840TVG	DNase-seq	DNase-seq			CD8-positive, alpha-beta T cell female adult (33 years)	CD8-positive, alpha-beta T cell		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	adult	33	year										/replicates/31df5e07-b5d2-487f-baf6-4b048319fdcc/
/experiments/ENCSR643GHI/	ENCSR643GHI	DNase-seq	DNase-seq			CD4-positive helper T cell female adult (33 years)	CD4-positive helper T cell		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	adult	33	year										/replicates/38ab196d-4a56-46bb-a9cf-c5c8bd86312f/
/experiments/ENCSR914DOH/	ENCSR914DOH	DNase-seq	DNase-seq			heart female fetal (103 days)	heart		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	103	day										/replicates/94b976bd-4e3b-4469-85bf-a8b46bccb320/
/experiments/ENCSR022ECC/	ENCSR022ECC	DNase-seq	DNase-seq			renal cortex interstitium female fetal (96 days)	renal cortex interstitium		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	96	day										/replicates/3e25cedd-e57d-4ac2-bf19-8e7da34be763/
/experiments/ENCSR383BLX/	ENCSR383BLX	DNase-seq	DNase-seq			skin fibroblast male fetal (97 days)	skin fibroblast		John Stamatoyannopoulos, UW	Roadmap	released	1	5		Homo sapiens	fetal	97	day										/replicates/2cfdbc18-4b77-42fe-9994-e698011f1743/
/experiments/ENCSR000COF/	ENCSR000COF	DNase-seq	DNase-seq			C57BL/6 brain male adult (8 weeks)	brain	DNase-seq and DGF on 8 week mouse whole brain	John Stamatoyannopoulos, UW	ENCODE	released	1,4,2,3,7,5,6	1		Mus musculus	adult	8	week										/replicates/af197a62-1685-4a07-8d35-344cca0e8885/,/replicates/2fe1b96f-ea30-4026-8913-e145d141b73d/,/replicates/b1bcd835-bfc2-45a7-9a5d-da44862ad526/,/replicates/2b8b576b-3cfa-47d7-bbc7-63e951fa5391/,/replicates/2a066c11-c308-44b2-91e3-f0c9e832a7b5/,/replicates/c4e77931-6466-43c7-9ff7-82571bdc0c50/,/replicates/d687dcef-eb55-423a-9620-322a6bf4def1/
/experiments/ENCSR964VDK/	ENCSR964VDK	DNase-seq	DNase-seq			C57BL/6 R1	R1		John Stamatoyannopoulos, UW	ENCODE	released	1	1,4		Mus musculus	unknown	unknown											/replicates/d9e03a5c-9d5a-4ca4-9b46-c319533a353a/,/replicates/a74ad63e-7142-4546-af6f-68c128ba97f3/
/experiments/ENCSR474GZQ/	ENCSR474GZQ	DNase-seq	DNase-seq			retina fetal (125 days) and male fetal (103 days)	retina		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,2		Homo sapiens	fetal	125,103	day										/replicates/b1af3d0b-fdbf-44a7-b703-3ec992767b28/,/replicates/06177af5-7129-422e-851f-c2c4dadc5360/,/replicates/4a9c8030-c22b-464e-bfa0-489665641895/,/replicates/4ab6a889-5477-43a9-9793-44e23f070777/
/experiments/ENCSR522WLH/	ENCSR522WLH	DNase-seq	DNase-seq			body of pancreas male adult (37 years)	body of pancreas		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	37	year										/replicates/46f01040-ccda-4ecc-8be4-21850ee1cda9/
/experiments/ENCSR191FOV/	ENCSR191FOV	DNase-seq	DNase-seq			adrenal gland male adult (37 years)	adrenal gland		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	37	year										/replicates/761a78fd-8b53-49dd-86e2-a536d9b5bd6e/
/experiments/ENCSR000EPK/	ENCSR000EPK	DNase-seq	DNase-seq			CD14-positive monocyte female	CD14-positive monocyte	DNase-seq on human Monocytes CD14+ (RO01746)	John Stamatoyannopoulos, UW	ENCODE	released	2	1		Homo sapiens	unknown	unknown											/replicates/18798bf4-8400-4d96-beba-c52ada8e20da/
/experiments/ENCSR015BGH/	ENCSR015BGH	DNase-seq	DNase-seq			caudate nucleus male adult (78 years)	caudate nucleus		John Stamatoyannopoulos, UW	ENCODE	released	1	2,1		Homo sapiens	adult	78	year										/replicates/c9428686-1884-45fe-ab24-c107c48f5977/,/replicates/786a208e-0cea-455d-933c-aa9ca2a5f28b/
/experiments/ENCSR000EME/	ENCSR000EME	DNase-seq	DNase-seq			foreskin fibroblast male newborn	foreskin fibroblast	DNase-seq on human foreskin fibroblast cell	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	newborn	unknown											/replicates/4071f4e6-5571-4016-a1e7-bba0beb95a8f/,/replicates/a53694ab-1111-4e2a-abed-08a8bbaf8000/
/experiments/ENCSR503BEM/	ENCSR503BEM	DNase-seq	DNase-seq			LoVo	LoVo		John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	56	year										/replicates/2359b04c-eebf-408f-8bfe-8200c0eebeba/,/replicates/8ca3c809-71ca-44ab-acb6-01dc60ef2a0c/
/experiments/ENCSR820WLP/	ENCSR820WLP	DNase-seq	DNase-seq			dedifferentiated amniotic fluid mesenchymal stem cell	dedifferentiated amniotic fluid mesenchymal stem cell		John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Homo sapiens	fetal	15	week										/replicates/91464326-feb1-4695-911c-18822444dd4a/,/replicates/6dc35900-5681-43b9-8643-8abdd07c05d2/
/experiments/ENCSR493IAY/	ENCSR493IAY	DNase-seq	DNase-seq			hematopoietic multipotent progenitor cell male adult (25 years) treated with interleukin-3 , kit ligand , hydrocortisone succinate , erythropoietin	hematopoietic multipotent progenitor cell		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	25	year	interleukin-3,kit ligand,hydrocortisone succinate,erythropoietin	UniprotKB:P08700,UniprotKB:P21583,CHEBI:31677,CHEBI:81579			18	day				/replicates/0a9b889c-7f0b-44e8-9f2a-34e2fac15b58/
/experiments/ENCSR898KAX/	ENCSR898KAX	DNase-seq	DNase-seq			C57BL/6 MN1 treated with methyltrienolone	MN1		John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Mus musculus	unknown	unknown		methyltrienolone	CHEBI:379896								/replicates/2b881a27-9ea9-449d-95c0-252a0f7774ce/,/replicates/9d41018b-847c-49ae-a0c9-fb308fc490ba/
/experiments/ENCSR941DTJ/	ENCSR941DTJ	DNase-seq	DNase-seq			kidney female fetal (108 days)	kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	108	day										/replicates/8fc29268-a551-4333-8424-edf230b7bd3b/
/experiments/ENCSR295DUI/	ENCSR295DUI	DNase-seq	DNase-seq			left kidney female fetal (87 days)	left kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	87	day										/replicates/346a3c84-cd84-4521-979a-f2172ec90f17/
/experiments/ENCSR800QGE/	ENCSR800QGE	DNase-seq	DNase-seq			large intestine female fetal (103 days)	large intestine		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	103	day										/replicates/7b02c85c-cf0f-4833-901d-8a7b651d6430/
/experiments/ENCSR849OKE/	ENCSR849OKE	DNase-seq	DNase-seq			renal cortex interstitium male fetal (127 days)	renal cortex interstitium		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	127	day										/replicates/8c703bcc-16c6-47c7-a49a-1a27b07ade8c/
/experiments/ENCSR615WIN/	ENCSR615WIN	DNase-seq	DNase-seq			spinal cord female fetal (89 days)	spinal cord		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	89	day										/replicates/ceb02507-c4e5-492b-9789-56274adb02ea/
/experiments/ENCSR000CMZ/	ENCSR000CMZ	DNase-seq	DNase-seq			C57BL/6 fat pad male adult (8 weeks)	fat pad	DNase on 8 week adult mouse fat pad	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Mus musculus	adult	8	week										/replicates/bc6f10db-41d1-4092-958f-77c464abab3f/,/replicates/3bbdd280-a049-46cb-b808-911669febd6f/
/experiments/ENCSR000CMO/	ENCSR000CMO	DNase-seq	DNase-seq			C57BL/6 cerebellum male adult (8 weeks)	cerebellum	DNase on 8 week adult mouse cerebellum	John Stamatoyannopoulos, UW	ENCODE	released	1,2,3	1		Mus musculus	adult	8	week										/replicates/43f7ec8a-516a-4cfa-bf99-a3f03b4481f4/,/replicates/26760029-5f9d-47aa-9f51-89380d4e98e3/,/replicates/87c3f300-ba5d-4c5d-9bac-371b8564d6d0/
/experiments/ENCSR000COB/	ENCSR000COB	DNase-seq	DNase-seq			C57BL/6 thymus male adult (8 weeks)	thymus	DNase-seq and DGF on 8 week mouse thymus	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Mus musculus	adult	8	week										/replicates/b14bb72d-3ad9-468a-b626-835648b9947d/,/replicates/208a4fa7-9ed0-48eb-bc4b-e5bcc2708b56/
/experiments/ENCSR687EAW/	ENCSR687EAW	DNase-seq	DNase-seq			C57BL/6 3T3-L1	3T3-L1	DNase-seq on 3T3-L1 mouse cell line (mouse embryo fibroblasts)	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1,3,2		Mus musculus	unknown	unknown											/replicates/5c9e5c77-9e20-4e5f-89a8-7b863d9cd74b/,/replicates/cf8a7fb8-f577-443f-9321-3734485b7395/,/replicates/3bb135fa-1f5e-4934-b230-9f8cec75d1b9/,/replicates/d9998bbc-87d5-4197-b598-11cf23d81df2/
/experiments/ENCSR000COE/	ENCSR000COE	DNase-seq	DNase-seq			C57BL/6 brain male embryo (14.5 days)	brain	DNase-seq on embryonic day 14.5 mouse whole brain	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Mus musculus	embryonic	14.5	day										/replicates/d696bcda-f5ef-4885-9275-93cc2c3a8ba0/,/replicates/52f78314-b076-4c34-8df9-beae22722ce9/
/experiments/ENCSR272RQX/	ENCSR272RQX	DNase-seq	DNase-seq			muscle of leg female fetal (113 days)	muscle of leg		John Stamatoyannopoulos, UW	Roadmap	released	1	6		Homo sapiens	fetal	113	day										/replicates/5ab14c72-d227-4382-858a-afe710a8eed9/
/experiments/ENCSR217YRJ/	ENCSR217YRJ	DNase-seq	DNase-seq			muscle of trunk female fetal (120 days)	muscle of trunk		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	120	day										/replicates/c63777ca-df4c-4b58-bb94-248920c4c5c1/
/experiments/ENCSR646BJT/	ENCSR646BJT	DNase-seq	DNase-seq			B cell female adult (43 years)	B cell		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	adult	43	year										/replicates/8ef0fa59-0731-4f5a-a797-eb2de72fc314/
/experiments/ENCSR572LDG/	ENCSR572LDG	DNase-seq	DNase-seq			brain male fetal (101 day)	brain		John Stamatoyannopoulos, UW	Roadmap	released	1	5		Homo sapiens	fetal	101	day										/replicates/033ec773-2249-43a1-a08f-67cf926b06f9/
/experiments/ENCSR129TSG/	ENCSR129TSG	DNase-seq	DNase-seq			placenta female fetal (108 days)	placenta		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	108	day										/replicates/85fde1fe-d8cf-46a9-a605-97b2b10bc717/
/experiments/ENCSR309YDN/	ENCSR309YDN	DNase-seq	DNase-seq			muscle of arm female fetal (85 days)	muscle of arm		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	85	day										/replicates/bafa3ea5-990c-4150-af68-655bbc944f14/
/experiments/ENCSR156CLC/	ENCSR156CLC	DNase-seq	DNase-seq			brain female fetal (96 days)	brain		John Stamatoyannopoulos, UW	Roadmap	released	1	2,1		Homo sapiens	fetal	96	day										/replicates/c376ddb8-eaf0-411d-823f-332287cf736b/,/replicates/178d6725-1d88-4cb8-a8a1-2485bbbac18b/
/experiments/ENCSR856QJX/	ENCSR856QJX	DNase-seq	DNase-seq			adrenal gland male fetal (85 days)	adrenal gland		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	85	day										/replicates/eed68b51-0840-424c-ab13-bb5c2b0e11e8/
/experiments/ENCSR440FZS/	ENCSR440FZS	DNase-seq	DNase-seq			muscle of trunk female fetal (113 days)	muscle of trunk		John Stamatoyannopoulos, UW	Roadmap	released	1	5		Homo sapiens	fetal	113	day										/replicates/983ebb9f-a65b-48bb-a54a-60b0461b93bb/
/experiments/ENCSR262QJC/	ENCSR262QJC	DNase-seq	DNase-seq			kidney male fetal (87 days)	kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	87	day										/replicates/0b534829-49f7-4b81-9172-bd9caf7c7d42/
/experiments/ENCSR188JLO/	ENCSR188JLO	DNase-seq	DNase-seq			small intestine male fetal (105 days)	small intestine		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/7050ed66-9d1d-48d4-ad03-a0925b090e81/
/experiments/ENCSR318WOD/	ENCSR318WOD	DNase-seq	DNase-seq			lung male fetal (103 days)	lung		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	103	day										/replicates/657fcc92-d4e1-4f39-97b1-c500c35ff2e0/
/experiments/ENCSR986XLW/	ENCSR986XLW	DNase-seq	DNase-seq			lung fetal (101 day)	lung		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	101	day										/replicates/bc8e727f-6fb6-49cc-89c4-c7dcb22e5b68/
/experiments/ENCSR263IGU/	ENCSR263IGU	DNase-seq	DNase-seq			right lung female fetal (91 day)	right lung		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	91	day										/replicates/3a27cc52-31d0-4c60-a0b5-44a3c572239c/
/experiments/ENCSR541UPY/	ENCSR541UPY	DNase-seq	DNase-seq			thymus female fetal (98 days)	thymus		John Stamatoyannopoulos, UW	Roadmap	released	2,1	2,1		Homo sapiens	fetal	98	day										/replicates/8d5bb6af-d131-4962-9180-9ac1d247470a/,/replicates/3da8d1c4-0723-4534-8f2d-20cfeba5bb58/
/experiments/ENCSR106RBR/	ENCSR106RBR	DNase-seq	DNase-seq			muscle of back female fetal (115 days)	muscle of back		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	115	day										/replicates/7f9a8a57-e7e2-4641-aa8d-394b5431b6b2/
/experiments/ENCSR847RSJ/	ENCSR847RSJ	DNase-seq	DNase-seq			lung female fetal (96 days)	lung		John Stamatoyannopoulos, UW	Roadmap	released	1	1,2		Homo sapiens	fetal	96	day										/replicates/35a95ca1-fb77-44c1-9b49-347bfee050db/,/replicates/cf51b2cf-3664-40f7-9f8a-28832d0acdc6/
/experiments/ENCSR119HXE/	ENCSR119HXE	DNase-seq	DNase-seq			stomach female fetal (105 days)	stomach		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	105	day										/replicates/0e42eee5-1dcc-4478-a484-8f89b6e203fe/
/experiments/ENCSR627KFV/	ENCSR627KFV	DNase-seq	DNase-seq			stomach female fetal (147 days)	stomach		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	147	day										/replicates/f5d61e5e-c57e-4b68-81ea-002d726e928b/
/experiments/ENCSR728BAD/	ENCSR728BAD	DNase-seq	DNase-seq			adrenal gland male fetal (108 days)	adrenal gland		John Stamatoyannopoulos, UW	Roadmap	released	1	7		Homo sapiens	fetal	108	day										/replicates/9830fa9a-b0c1-4cdd-80d8-ce41f2824055/
/experiments/ENCSR316UDN/	ENCSR316UDN	DNase-seq	DNase-seq			CD8-positive, alpha-beta T cell male adult (37 years)	CD8-positive, alpha-beta T cell		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	adult	37	year										/replicates/b573e2e1-0b2f-47e7-b00e-a2beeee3ea91/
/experiments/ENCSR281HBB/	ENCSR281HBB	DNase-seq	DNase-seq			common myeloid progenitor, CD34-positive male adult (49 years)	common myeloid progenitor, CD34-positive		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	adult	49	year										/replicates/50d094b2-688c-4895-88d5-c53f3e8806ba/
/experiments/ENCSR441MMO/	ENCSR441MMO	DNase-seq	DNase-seq			right lung female fetal (110 days)	right lung		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	110	day										/replicates/cb3b073e-099e-473f-8175-7d9d36e23b0a/
/experiments/ENCSR456KDF/	ENCSR456KDF	DNase-seq	DNase-seq			left lung female fetal (108 days)	left lung		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	108	day										/replicates/1b59dd39-dd23-4a91-89d6-58ac38a7aa91/
/experiments/ENCSR866RCY/	ENCSR866RCY	DNase-seq	DNase-seq			adrenal gland female fetal (85 days)	adrenal gland		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	85	day										/replicates/c82233ae-0478-4b55-8fa6-f7b77ec72360/
/experiments/ENCSR000EMW/	ENCSR000EMW	DNase-seq	DNase-seq			cardiac mesoderm	cardiac mesoderm	DNase-seq on human H7-hESC differentiated for 5 days	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/c8453daf-3c13-41bb-80e0-0ae376084b00/,/replicates/40ce7415-6028-4e60-af5d-970bfe3e7774/
/experiments/ENCSR661HDP/	ENCSR661HDP	DNase-seq	DNase-seq			C57BL/6 limb embryo (11.5 days)	limb	DNase-seq on 11.5 day mixed embryonic mouse limb	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Mus musculus	embryonic	11.5	day										/replicates/c3f649e3-0da9-4297-a1cb-6514d1f428e4/,/replicates/5a10321c-dc3e-45b1-8c7e-4f593db49a54/
/experiments/ENCSR603BXE/	ENCSR603BXE	DNase-seq	DNase-seq			common myeloid progenitor, CD34-positive female adult (27 years)	common myeloid progenitor, CD34-positive		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	adult	27	year										/replicates/51ebcb7f-85b3-4da5-a8d2-ea18db50f17e/
/experiments/ENCSR670ZSA/	ENCSR670ZSA	DNase-seq	DNase-seq			right kidney male fetal (96 days)	right kidney		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	96	day										/replicates/437833cb-bc56-4e7f-8584-58a9075c0888/
/experiments/ENCSR637IGL/	ENCSR637IGL	DNase-seq	DNase-seq			thoracic segment muscle female fetal (108 days)	thoracic segment muscle		John Stamatoyannopoulos, UW	Roadmap	released	1	3		Homo sapiens	fetal	108	day										/replicates/e029d6cc-8209-4204-a71d-df74052ff17e/
/experiments/ENCSR035QHH/	ENCSR035QHH	DNase-seq	DNase-seq			placenta female fetal (113 days)	placenta		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	113	day										/replicates/c109217a-0fe4-424c-b998-4c9d9eb1bcd2/
/experiments/ENCSR815KXD/	ENCSR815KXD	DNase-seq	DNase-seq			T-cell	T-cell		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	unknown	unknown											/replicates/a44faf3a-ca91-42a3-a1e5-6d71e45696a7/
/experiments/ENCSR155NPL/	ENCSR155NPL	DNase-seq	DNase-seq			renal cortex interstitium male fetal (113 days)	renal cortex interstitium		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	fetal	113	day										/replicates/16ffd94b-2706-4995-97cd-d4241899182c/
/experiments/ENCSR000CNG/	ENCSR000CNG	DNase-seq	DNase-seq			C57BL/6 kidney male adult (8 weeks)	kidney	DNase-seq and DGF on 8 week mouse kidney	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Mus musculus	adult	8	week										/replicates/1d9ba292-ffd0-4692-9b6b-4e96d908d675/,/replicates/21f3a9f3-c31d-409e-9b75-7584253a803a/
/experiments/ENCSR193LYA/	ENCSR193LYA	DNase-seq	DNase-seq			muscle of back female fetal (85 days)	muscle of back		John Stamatoyannopoulos, UW	Roadmap	released	1	4		Homo sapiens	fetal	85	day										/replicates/3a7ab952-8345-4108-aabe-b3bf25e02726/
/experiments/ENCSR020LUD/	ENCSR020LUD	DNase-seq	DNase-seq			CD8-positive, alpha-beta T cell male adult (21 year)	CD8-positive, alpha-beta T cell		John Stamatoyannopoulos, UW	Roadmap	released	1	1		Homo sapiens	adult	21	year										/replicates/a015e6e2-b3d6-4488-bcba-7bb4bcf90ce5/
/experiments/ENCSR301RCD/	ENCSR301RCD	DNase-seq	DNase-seq			renal pelvis male fetal (127 days)	renal pelvis		John Stamatoyannopoulos, UW	Roadmap	released	1	2		Homo sapiens	fetal	127	day										/replicates/5ccfe23e-1265-43c2-ad7a-bea69a20fdaa/
